entity_id,name,type,address,city,state,zip,source,ein
PPP-9027348304,ROMAN CATHOLIC CHURCH OF SAINT ANSELM AND SAINT ROCH,church,685 Tinton Ave,Bronx,NY,10455-2201,ppp_150k_plus,
PPP-4771927300,ROMAN CATHOLIC CHURCH OF ST. RAYMOND,church,1759 Castle Hill Ave,Bronx,NY,10462,ppp_150k_plus,
PPP-2444037700,RIVERDALE PRESBYTERIAN CHURCH,church,4765 HENRY HUDSON PKWY W,BRONX,NY,10471,ppp_150k_plus,
PPP-4827197110,ST. JAMES THE APOSTLE CHURCH,church,14 Gleneida Avenue,Carmel,NY,10512-1701,ppp_150k_plus,
PPP-6208698506,ST JAMES THE APOSTLE CHURCH,church,14 Gleneida Ave,Carmel,NY,10512-1701,ppp_150k_plus,
PPP-7463787210,CHURCH OF SAINT GREGORY THE GREAT,church,215 Halstead Ave,Harrison,NY,10528,ppp_150k_plus,
PPP-1017489100,CHURCH OF SAINT GREGORY THE GREAT,church,215 Halstead Ave,Harrison,NY,10528-3603,ppp_150k_plus,
PPP-3540167709,THE LARCHMONT AVENUE CHURCH,church,60 FOREST PARK AVE,LARCHMONT,NY,10538,ppp_150k_plus,
PPP-2450767703,"CHRIST'S CHURCH, RYE",church,RECTORY ST,RYE,NY,10580,ppp_150k_plus,
PPP-2917537306,ROMAN CATHOLIC CHURCH OF THE RESURRECTION,church,910 Boston Post Road,Rye,NY,10580,ppp_150k_plus,
PPP-8012928304,ROMAN CATHOLIC CHURCH OF THE RESURRECTION,church,910 Boston Post Rd,Rye,NY,10580-2832,ppp_150k_plus,
PPP-2470507703,THE HITCHCOCK PRESBYTERIAN CHURCH,church,6 GREENACRES AVE,SCARSDALE,NY,10583,ppp_150k_plus,
PPP-9358607210,CHURCH OF THE IMMACULATE HEART OF MARY,church,8 Carman Road,Scarsdale,NY,10583-5933,ppp_150k_plus,
PPP-4050857205,"CHRISTIAN &AMP; MISSIONARY ALLIANCE CHURCH OF WHITE PLAINS,",church,465 Ridgeway,White Plains,NY,10605,ppp_150k_plus,
PPP-6974518606,CHRISTIAN & MISSIONARY ALLIANCE CHURCH OF WHITE PLAINS NY,church,465 Ridgeway,White Plains,NY,10605-4207,ppp_150k_plus,
PPP-2107677300,RC CHURCH OF ANNUNCIATION & OUR LADY OF FATIMA,church,470 Westchester Ave,Tuckahoe,NY,10707,ppp_150k_plus,
PPP-5595778609,RC CHURCH OF ANNUNCIATION & OUR LADY OF FATIMA,church,470 Westchester Ave,Tuckahoe,NY,10707-1326,ppp_150k_plus,
PPP-3788817206,VILLAGE LUTHERAN CHURCH,church,172 White Plains Rd.,Bronxville,NY,10708,ppp_150k_plus,
PPP-1736677701,ATLANTIC DISTRICT OF THE LUTHERAN CHURCH --MISSOURI SYNOD,church,171 WHITE PLAINS RD,BRONXVILLE,NY,10708,ppp_150k_plus,
PPP-4956098401,VILLAGE LUTHERAN CHURCH,church,172 White Plains Rd,Bronxville,NY,10708-1954,ppp_150k_plus,
PPP-8123817204,CHURCH STREET CONTRACTOR CORP.,church,30 Church Street - Suite 4,New Rochelle,NY,10801,ppp_150k_plus,
PPP-4236977204,ROMAN CATHOLIC CHURCH OF OUR LADY OF PERPETUAL HELP AND SAIN,church,559 Pelham Manor Road,Pelham Manor,NY,10803,ppp_150k_plus,
PPP-3047327705,HUGUENOT MEMORIAL CHURCH,church,901 PELHAMDALE AVE,PELHAM,NY,10803,ppp_150k_plus,
PPP-5609987303,"CATHOLIC CHARITIES OF ORANGE, SULLIVAN & ULSTER",church,27 Matthews Street,Goshen,NY,10924,ppp_150k_plus,
PPP-3019007706,"CHRISTIAN FAITH FELLOWSHIP, INC.",church,510 M &amp; M ROAD,MIDDLETOWN,NY,10940,ppp_150k_plus,
PPP-4651877206,HARMONY BAPTIST CHURCH,church,1790 Rte 211 E,Middletown,NY,10941-3737,ppp_150k_plus,
PPP-1581278602,HARMONY BAPTIST CHURCH,church,1790 Route 211 E,Middletown,NY,10941-3737,ppp_150k_plus,
PPP-5474787402,THE CHURCH OF ST. ANTHONY.,church,36 W NYACK RD,NANUET,NY,10954,ppp_150k_plus,
PPP-1441897700,"RUDOLF STEINER FELLOWSHIP FOUNDATION, DBA RSFF OR FCA",church,241 HUNGRY HOLLOW RD,SPRING VALLEY,NY,10977,ppp_150k_plus,
PPP-8780618406,RUDOLF STEINER FELLOWSHIP FOUNDATION INC.,church,241 Hungry Hollow Rd,Spring Valley,NY,10977-6111,ppp_150k_plus,
PPP-1794267705,GRACE EVANGELICAL LUTHERAN CHURCH OF LON G ISLAND CITY,church,3120 21ST AVE,ASTORIA,NY,11105,ppp_150k_plus,
PPP-8984377303,ST. FRANCIS OF ASSISI CATHOLIC ACADEMY IN ASTORIA,church,21-18 46th Street,Astoria,NY,11105,ppp_150k_plus,
PPP-9563678509,ST. FRANCIS OF ASSISI CATHOLIC ACADEMY IN ASTORIA,church,2118 46th St,Astoria,NY,11105-1334,ppp_150k_plus,
PPP-6793078410,GRACE EVANGELICAL LUTHERAN CHURCH OF LONG ISLAND CITY,church,3120 21st Ave,Astoria,NY,11105-2022,ppp_150k_plus,
PPP-2682707706,ST. PAUL COMMUNITY BAPTIST CHURCH,church,859 HENDRIX ST,BROOKLYN,NY,11207,ppp_150k_plus,
PPP-2985138607,BLESSED SACRAMENT CATHOLIC ACADEMY,church,187 Euclid Ave,Brooklyn,NY,11208-1421,ppp_150k_plus,
PPP-9924407302,BLESSED SACRAMENT CATHOLIC ACADEMY,church,187 EUCLID AVE,BROOKLYN,NY,11208-1421,ppp_150k_plus,
PPP-4429387200,HOLY CROSS GREEK ORTHODOX CHURCH INC.,church,8401 Ridge Boulevard,Brooklyn,NY,11209,ppp_150k_plus,
PPP-4399348705,HOLY CROSS GREEK ORTHODOX CHURCH INC.,church,8401 Ridge Blvd,Brooklyn,NY,11209-4327,ppp_150k_plus,
PPP-2668917300,"CHURCH OF ST. MARK, INC.",church,1417 Union Street,Brooklyn,NY,11213,ppp_150k_plus,
PPP-7599368600,FRIENDLY ASSEMBLY LLC,church,1519 Dean St Apt 4,Brooklyn,NY,11213-1754,ppp_150k_plus,
PPP-4564748701,THE CHURCH OF ST. MARK (EPISCOPAL),church,1417 Union St 1346 President Street,Brooklyn,NY,11213-4337,ppp_150k_plus,
PPP-9687517208,CHURCHGATE CONSULTING INC.,church,747 Lexington Avenue Suite 1,Brooklyn,NY,11221,ppp_150k_plus,
PPP-1158948605,CHURCHGATE CONSULTING INC.,church,747 Lexington Ave,Brooklyn,NY,11221-2206,ppp_150k_plus,
PPP-8448307104,"AID TO THE CHURCH IN NEED, INC.",church,725 LEONARD ST,BROOKLYN,NY,11222,ppp_150k_plus,
PPP-4862848400,AID TO THE CHURCH IN NEED INC.,church,725 Leonard St,Brooklyn,NY,11222-2350,ppp_150k_plus,
PPP-2121907707,ST. BERNARD CATHOLIC ACADEMY,church,2030 E 69TH ST,BROOKLYN,NY,11234,ppp_150k_plus,
PPP-3103738908,ST. BERNARD CATHOLIC ACADEMY,church,2030 E 69th St,Brooklyn,NY,11234-6030,ppp_150k_plus,
PPP-5098927402,ST BRIGID - ST FRANCES CABRINI CATHOLIC ACADEMY,church,438 Grove St,Brooklyn,NY,11237,ppp_150k_plus,
PPP-7205547205,ST. MEL'S CATHOLIC ACADEMY,church,154-24 26th Avenue,Flushing,NY,11354,ppp_150k_plus,
PPP-4364178506,ST MEL CATHOLIC ACADEMY,church,15424 26th Ave,Flushing,NY,11354-1518,ppp_150k_plus,
PPP-7277127305,UNITED PRESBYTERIAN & REFORMED ADULT MINISTRIES INC.,church,3820 Bowne St,FLUSHING,NY,11354-4500,ppp_150k_plus,
PPP-4159338300,UNITED PRESBYTERIAN & REFORMED ADULT MINISTRIES INC.,church,3820 Bowne St,Flushing,NY,11354-5638,ppp_150k_plus,
PPP-1271977304,ST. MICHAEL'S CATHOLIC ACADEMY,church,136-58 41st Avenue,Flushing,NY,11355,ppp_150k_plus,
PPP-9181818508,MOST HOLY REDEEMER CATHOLIC ACADEMY,church,13658 41st Ave,Flushing,NY,11355-2425,ppp_150k_plus,
PPP-7454897206,ST NICHOLAS GREEK ORTHODOX CHURCH,church,19610 Northern Boulevard,Flushing,NY,11358,ppp_150k_plus,
PPP-6646488600,ST NICHOLAS GREEK ORTHODOX CHURCH,church,19610 Northern Blvd,Flushing,NY,11358-3037,ppp_150k_plus,
PPP-5644567203,ST. LEO CATHOLIC ACADEMY,church,104-19 49th Avenue,Corona,NY,11368,ppp_150k_plus,
PPP-1328637701,OUR LADY OF HOPE CATHOLIC ACADEMY,church,6121 71ST ST,MIDDLE VILLAGE,NY,11379,ppp_150k_plus,
PPP-9648268601,LUTHERAN CEMETERY,church,67 29 Metropolitan Avenue,Middle Village,NY,11379,ppp_150k_plus,
PPP-9302088500,OUR LADY OF HOPE CATHOLIC ACADEMY,church,6121 71st St,Middle Village,NY,11379-1231,ppp_150k_plus,
PPP-9854907205,SACRED HEART CATHOLIC ACADEMY OF GLENDALE,church,8405 78 Avenue,Glendale,NY,11385,ppp_150k_plus,
PPP-1368387300,NOTRE DAME CATHOLIC ACADEMY OF RIDGEWOOD,church,62-81 60TH PLACE,RIDGEWOOD,NY,11385,ppp_150k_plus,
PPP-2321298301,NOTRE DAME CATHOLIC ACADEMY OF RIDGEWOOD,church,62-22 61st Street,Ridgewood,NY,11385,ppp_150k_plus,
PPP-8097127204,ST. MATTHIAS CATHOLIC ACADEMY,church,58 25 CATALPA AVE,RIDGEWOOD,NY,11385-5001,ppp_150k_plus,
PPP-6724468307,ST. MATTHIAS CATHOLIC ACADEMY,church,7109 Fresh Pond Rd Apt 3L,Ridgewood,NY,11385-5924,ppp_150k_plus,
PPP-5037268408,SACRED HEART CATHOLIC ACADEMY OF GLENDALE,church,8405 78th Ave,Glendale,NY,11385-7606,ppp_150k_plus,
PPP-8857127306,SACRED HEART CATHOLIC ACADEMY,church,115-50 221st Street,CAMBRIA HEIGHTS,NY,11411,ppp_150k_plus,
PPP-1775208808,SACRED HEART CATHOLIC ACADEMY,church,11550 221st St,Cambria Heights,NY,11411-1143,ppp_150k_plus,
PPP-2796067702,ST MARY GATE OF HEAVEN CATHOLIC ACADEMY,church,10406 101ST AVE,OZONE PARK,NY,11416,ppp_150k_plus,
PPP-6007177304,ST. CLARE CATHOLIC ACADEMY,church,137-25 Brookville Blvd,ROSEDALE,NY,11422,ppp_150k_plus,
PPP-1409808909,ST CLARE CATHOLIC ACADEMY,church,13725 Brookville Blvd,Rosedale,NY,11422-1722,ppp_150k_plus,
PPP-1505637703,FIRST PRESBYTERIAN CHURCH IN JAMAICA,church,8960 164TH ST,JAMAICA,NY,11432,ppp_150k_plus,
PPP-2090787105,ALLEN AME CHURCH,church,110-31 Merrick Blvd 0.0,Jamaica,NY,11433-3440,ppp_150k_plus,
PPP-8308357400,QUEEN OF THE ROSARY CATHOLIC ACADEMY,church,11 Catherine Street,Brooklyn,NY,11514,ppp_150k_plus,
PPP-7530227109,ROMAN CATHOLIC CHURCH OF ST. ANNE,church,35 Dartmouth Street,GARDEN CITY,NY,11530,ppp_150k_plus,
PPP-8939747210,ST. JOSEPH'S ROMAN CATHOLIC CHURCH,church,130 Fifth Street,Garden City,NY,11530,ppp_150k_plus,
PPP-3950528600,ROMAN CATHOLIC CHURCH OF ST. ANNE,church,35 Dartmouth St,Garden City,NY,11530-5109,ppp_150k_plus,
PPP-3293968406,ST. JOSEPH'S ROMAN CATHOLIC CHURCH,church,130 5th St,Garden City,NY,11530-5953,ppp_150k_plus,
PPP-7865477105,ST THOMAS THE APOSTLE R. C. CHURCH,church,24 WESTMINSTER ROAD,West Hempstead,NY,11552,ppp_150k_plus,
PPP-3875118703,ST THOMAS THE APOSTLE R. C. CHURCH,church,24 Westminster Rd,West Hempstead,NY,11552-1617,ppp_150k_plus,
PPP-3067957703,"GRACE LUTHERAN CHURCH OF MALVERNE, NEW YORK",church,400 HEMPSTEAD AVE,MALVERNE,NY,11565,ppp_150k_plus,
PPP-7117948410,GRACE LUTHERAN CHURCH OF MALVERNE NEW YORK,church,400 Hempstead Ave,Malverne,NY,11565-1212,ppp_150k_plus,
PPP-1454387710,GRACE REFORMED BAPTIST CHURCH OF LONG ISLAND,church,36 SMITH ST,MERRICK,NY,11566,ppp_150k_plus,
PPP-7440767201,THE ROMAN CATHOLIC CHURCH OF THE HOLY NAME OF MARY,church,55 E Jamaica Ave,Valley Stream,NY,11580,ppp_150k_plus,
PPP-4122348702,THE ROMAN CATHOLIC CHURCH OF THE HOLY NAME OF MARY,church,55 E Jamaica Ave,Valley Stream,NY,11580-6313,ppp_150k_plus,
PPP-2112247403,RC CHURCH OF OUR LADY OF GRACE,church,666 ALBIN AVE,WEST BABYLON,NY,11704,ppp_150k_plus,
PPP-3687238402,RC CHURCH OF OUR LADY OF GRACE,church,666 Albin Ave,West Babylon,NY,11704-7402,ppp_150k_plus,
PPP-2363947210,ARUMDAUN PRESBYTERIAN CHURCH USA,church,1 ARUMDAUN ST,BETHPAGE,NY,11714-1603,ppp_150k_plus,
PPP-6386748402,ARUMDAUN CHURCH,church,1 Arumdaun St,Bethpage,NY,11714-1603,ppp_150k_plus,
PPP-5668327707,PRECISION ASSEMBLY TECHNOLOGIES INC,church,160 WILBUR PL,BOHEMIA,NY,11716-2429,ppp_150k_plus,
PPP-2641978401,PRECISION ASSEMBLY TECHNOLOGIES INC,church,160 Wilbur Pl Ste 400,Bohemia,NY,11716-2429,ppp_150k_plus,
PPP-2255767708,NORTHPORT BAPTIST CHURCH DBA ISLAND CHRISTIAN CHURCH,church,400 ELWOOD RD,EAST NORTHPORT,NY,11731,ppp_150k_plus,
PPP-6794917310,LIVING FAITH CHRISTIAN CHURCH,church,4747 Hempstead Turnpike,Farmingdale,NY,11735,ppp_150k_plus,
PPP-1595427201,LALAND BAPTISTE LLC,church,150 Broadhollow Rd Ste 208,MELVILLE,NY,11747,ppp_150k_plus,
PPP-3408958404,LALAND BAPTISTE LLC,church,150 Broadhollow Rd Ste 222,Melville,NY,11747-4901,ppp_150k_plus,
PPP-9806127202,CENTERPOINT CHURCH,church,98 Jerusalem Ave,Massapequa,NY,11758,ppp_150k_plus,
PPP-7665337104,"DEL VINO VINEYARDS, INC.",church,29 Norwood Road,Northport,NY,11768,ppp_150k_plus,
PPP-6302438505,DEL VINO VINEYARDS INC.,church,29 Norwood Ave,Northport,NY,11768,ppp_150k_plus,
PPP-3106987204,"DUCK WALK VINEYARDS, INC.",church,591 Bicycle Path Suite A,PORT JEFFERSON STATION,NY,11776-0001,ppp_150k_plus,
PPP-6994777201,PINDAR VINEYARDS LLC,church,"591 BICYCLE PATH, SUITE A",PORT JEFFERSON STATION,NY,11776-0001,ppp_150k_plus,
PPP-4674868006,SMITHTOWN GOSPEL TABERNACLE INC,church,1 HIGBIE DR,SMITHTOWN,NY,11787-3423,ppp_150k_plus,
PPP-8961807200,ST. EDWARD THE CONFESSOR ROMAN CATHOLIC CHURCH,church,205 Jackson Avenue,Syosset,NY,11791,ppp_150k_plus,
PPP-2148977303,CHRISTIAN FELLOWSHIP HOUSE,church,369 Split Rock Rd,Syosset,NY,11791,ppp_150k_plus,
PPP-9136297207,TRINITY EVANGELICAL LUTHERAN CHURCH OF HICKSVILLE NY,church,40 West Nicholai Street,Hicksville,NY,11801-3806,ppp_150k_plus,
PPP-3816938506,TRINITY LUTHERAN CHURCH & SCHOOL,church,40 W Nicholai St,Hicksville,NY,11801-3896,ppp_150k_plus,
PPP-1287278601,PAUMANOK VINEYARDS LTD.,church,1074 Main Road 1074 Main Road,Aquebogue,NY,11931,ppp_150k_plus,
PPP-1262007108,"PAUMANOK VINEYARDS, LTD.",church,0 PO Box 741  1074 Main Road,Aquebogue,NY,11931-0741,ppp_150k_plus,
PPP-3598418406,MACARI VINEYARDS AND WINERY LTD.,church,150 Bergen Avenue,Mattituck,NY,11952,ppp_150k_plus,
PPP-1343587109,MACARI VINEYARDS AND WINERY LTD,church,150 Bergen Ave 0.0,Mattituck,NY,11952-1420,ppp_150k_plus,
PPP-1600217105,WOLFFER ESTATE VINEYARD INC,church,139 sagg road,SAGAPONACK,NY,11962-2006,ppp_150k_plus,
PPP-4526627202,"MUDD'S VINEYARD, LTD.",church,39005 COUNTY RD 48,SOUTHOLD,NY,11971,ppp_150k_plus,
PPP-4532007004,"NORTHWAY FELLOWSHIP, INC.",church,770PIERCE RD,CLIFTON PARK,NY,12065-1303,ppp_150k_plus,
PPP-1720708307,NORTHWAY FELLOWSHIP INC,church,770 Pierce Rd,Clifton Park,NY,12065-1303,ppp_150k_plus,
PPP-8067137108,CATHOLIC CENTRAL HIGH SCHOOL OF TROY,church,40 N Main Ave,Albany,NY,12203,ppp_150k_plus,
PPP-1273698706,CATHOLIC CENTRAL HIGH SCHOOL OF TROY,church,40 N Main Ave,Albany,NY,12203-1481,ppp_150k_plus,
PPP-6163258607,CATHOLIC CHARITIES OF THE DIOCESE OF ALBANY,church,40 N Main Ave,Albany,NY,12203-1481,ppp_150k_plus,
PPP-5025197004,"SICKLER, TORCHIA, ALLEN & CHURCHILL, CPA'S, P.C.",church,2215 Route 9W,SAUGERTIES,NY,12477,ppp_150k_plus,
PPP-5899277408,"FAITH ASSEMBLY OF GOD, INC",church,25 GOLF CLUB LN,POUGHKEEPSIE,NY,12601-7113,ppp_150k_plus,
PPP-3560328408,FAITH ASSEMBLY OF GOD INC,church,25 Golf Club Ln,Poughkeepsie,NY,12601-7113,ppp_150k_plus,
PPP-9134147204,"LUTHERAN CENTER AT POUGHKEEPSIE, INC.",church,965 Dutchess Turnpike,Poughkeepsie,NY,12603,ppp_150k_plus,
PPP-3000587705,VANTAGE MANUFACTURING &AMP; ASSEMBLY LLC,church,900 DUTCHESS TPKE,POUGHKEEPSIE,NY,12603,ppp_150k_plus,
PPP-1419848609,VANTAGE MANUFACTURING & ASSEMBLY LLC,church,900 Dutchess Tpke,Poughkeepsie,NY,12603-1541,ppp_150k_plus,
PPP-1900808604,CHURCH STREET RESTAURANT ASSOCIATES OF SARATOGA LLC,church,15 Church St,Saratoga Springs,NY,12866-2108,ppp_150k_plus,
PPP-4670777010,"CHURCH STREET RESTAURANT ASSOCIATES OF SARATOGA, LLC",church,15 CHURCH ST,SARATOGA SPRINGS,NY,12866-2108,ppp_150k_plus,
PPP-9661038400,CHURCH OIL CO INC,church,105 Miller St,Plattsburgh,NY,12901-1708,ppp_150k_plus,
PPP-3047007202,"CHURCH OIL COMPANY, INC.",church,105 Miller St,PLATTSBURGH,NY,12901-1708,ppp_150k_plus,
PPP-3984227301,OWERA VINEYARDS LLC,church,5276 East Lake Rd,CAZENOVIA,NY,13035,ppp_150k_plus,
PPP-1506908601,OWERA VINEYARDS LLC,church,5276 E Lake Rd,Cazenovia,NY,13035-9345,ppp_150k_plus,
PPP-7161787106,"C & D ASSEMBLY, INC.",church,107 Carona Ave.,GROTON,NY,13073,ppp_150k_plus,
PPP-8772987100,"NEW YORK CONFERENCE UNITED CHURCH OF CHRIST, INC",church,5575 Thompson Road,Syracuse,NY,13214,ppp_150k_plus,
PPP-7612337100,CHURCH OF THE HOLY FAMILY,church,127 Chapel Drive,SYRACUSE,NY,13219,ppp_150k_plus,
PPP-3684807100,PRESBYTERIAN HOME FOR CENTRAL,church,4290 Middle Settlement Road,NEW HARTFORD,NY,13413-5314,ppp_150k_plus,
PPP-2401468707,PRESBYTERIAN HOME FOR CENTRAL NEW YORK INC,church,4290 Middle Settlement Rd,New Hartford,NY,13413-5314,ppp_150k_plus,
PPP-8090927107,ST. PAUL'S CATHOLIC CHRUCH,church,16 Park Avenue,Whitesboro,NY,13492,ppp_150k_plus,
PPP-6357608309,ST. PAULS CATHOLIC CHRUCH,church,16 Park Ave,Whitesboro,NY,13492-1310,ppp_150k_plus,
PPP-8959627206,"DOUBLE A VINEYARDS, INC.",church,10277 Christy Road,FREDONIA,NY,14063,ppp_150k_plus,
PPP-1220917101,VIZCARRA FAMILY VINEYARDS LLC,church,3724 Quaker,GASPORT,NY,14067,ppp_150k_plus,
PPP-2054188406,VIZCARRA FAMILY VINEYARDS LLC,church,3724 Quaker Rd,Gasport,NY,14067-9473,ppp_150k_plus,
PPP-7139987100,NATIVITY ROMAN CATHOLIC CHURCH,church,43 Argyle Place,ORCHARD PARK,NY,14127,ppp_150k_plus,
PPP-2039837210,"CATHOLIC CHARITIES OF BUFFALO, NY",church,741 Delaware Avenue,Buffalo,NY,14209,ppp_150k_plus,
PPP-9997967100,CATHOLIC CEMETERIES OF THE ROMAN CATHOLIC DIOCESE OF BUFFALO,church,4000 Elmwood Ave,Kenmore,NY,14217,ppp_150k_plus,
PPP-2082178607,CATHOLIC CEMETERIES OF THE ROMAN CATHOLIC DIOCESE OF BUFFALO,church,4000 Elmwood Ave,Buffalo,NY,14217-1016,ppp_150k_plus,
PPP-8989337105,SAINTS PETER AND PAUL'S ROMAN CATHOLIC CHURCH SOCIETY OF WIL,church,5480 Main Street,BUFFALO,NY,14221,ppp_150k_plus,
PPP-2953807203,ST GREGORY THE GREAT ROMAN CATHOLIC CHURCH SOCIETY OF AMHERS,church,200 Saint Gregory Court,Buffalo,NY,14221,ppp_150k_plus,
PPP-3619728503,ST. BENEDICT'S ROMAN CATHOLIC CHURCH SOCIETY OF EGGERTSVILLE,church,1317 Eggert Rd,Amherst,NY,14226-3355,ppp_150k_plus,
PPP-4730717202,ST BENEDICTS ROMAN CATHOLIC,church,1317 Eggert Rd,Amherst,NY,14226-3355,ppp_150k_plus,
PPP-6373067001,CHURCHVILLE AGENCY INC,church,16 South Main St,CHURCHVILLE,NY,14428-9494,ppp_150k_plus,
PPP-7712057009,CHURCHVILLE FIRE EQUIPMENT CORPORATION,church,340 Sanford Road South,CHURCHVILLE,NY,14428-9503,ppp_150k_plus,
PPP-4184198602,CASA LARGA VINEYARDS INC.,church,2287 Turk Hill Rd,Fairport,NY,14450-9579,ppp_150k_plus,
PPP-5160777004,CASA LARGA VINEYARDS INC,church,2287 TURK HILL RD PO BOX 400,FAIRPORT,NY,14450-9579,ppp_150k_plus,
PPP-7276097002,"FORKING PATHS VINEYARDS, INC.",church,400 BARRACKS RD,GENEVA,NY,14456-3000,ppp_150k_plus,
PPP-2080318303,FORKING PATHS VINEYARDS INC.,church,400 Barracks Rd,Geneva,NY,14456-3000,ppp_150k_plus,
PPP-7625767001,CHURCHVILLE CHILI FAMILY MEDICINE LLC,church,4201 BUFFALO RD Suite 1,NORTH CHILI,NY,14514-1201,ppp_150k_plus,
PPP-5031867000,SHELDRAKE POINT VINEYARD LLC,church,7448 County Road 153,OVID,NY,14521,ppp_150k_plus,
PPP-4728897004,"FOX RUN VINEYARDS, INC.",church,670 State Route 14,PENN YAN,NY,14527-9622,ppp_150k_plus,
PPP-5799727208,SWEDISH HILL VINEYARD INC,church,4565 State Route 414,ROMULUS,NY,14541,ppp_150k_plus,
PPP-2734238303,SWEDISH HILL VINEYARD INC,church,4565 State Route 414,Romulus,NY,14541-9769,ppp_150k_plus,
PPP-7440237108,"CALVARY DESIGN TEAM, INC.",church,855 Publishers Parkway,Webster,NY,14580,ppp_150k_plus,
PPP-9275017106,CATHOLIC CHARITIES OF THE DIOCESE OF ROCHESTER,church,87 North Clinton Avenue,Rochester,NY,14604,ppp_150k_plus,
PPP-5811857107,"BETHEL CHRISTIAN FELLOWSHIP, INC.",church,321 EAST AVE,ROCHESTER,NY,14604-2694,ppp_150k_plus,
PPP-6018487004,ROCHESTER VIBRATORY & ASSEMBLY INC.,church,460 Buffalo Road Doct # 140,ROCHESTER,NY,14611,ppp_150k_plus,
PPP-4994018607,THE CHURCH HOME OF THE PROTESTANT EPISCOPAL CHURCH,church,505 Mount Hope Ave,Rochester,NY,14620-2251,ppp_150k_plus,
PPP-2808097306,"POINT OF THE BLUFF VINEYARD, LLC",church,37 Shethar St,HAMMONDSPORT,NY,14840,ppp_150k_plus,
PPP-8246747305,"HERON HILL VINEYARDS, INC.",church,9301 County Route 76,HAMMONDSPORT,NY,14840,ppp_150k_plus,
PPP-6513497309,DOYLE VINEYARD MANAGEMENT,church,10223 Middle Road,HAMMONDSPORT,NY,14840,ppp_150k_plus,
PPP-6146048503,POINT OF THE BLUFF VINEYARD LLC,church,37 Shethar St,Hammondsport,NY,14840-9380,ppp_150k_plus,
PPP-9600877002,BULLY HILL VINEYARDS INC,church,8843 Greyton H. Taylor Memorial Dr,HAMMONDSPORT,NY,14840-9637,ppp_150k_plus,
PPP-8107248304,HERON HILL VINEYARDS INC,church,9301 County Route 76,Hammondsport,NY,14840-9685,ppp_150k_plus,
PPP-6578857006,"HAZLITT'S 1852 VINEYARDS, INC",church,5712 Route 414,HECTOR,NY,14841-9714,ppp_150k_plus,
PPP-9962367206,"LAKEWOOD VINEYARDS, INC.",church,4024 STATE ROUTE 14,WATKINS GLEN,NY,14891-9630,ppp_150k_plus,
PPP-7719347702,PRESBYTERIAN CHURCH OF SEWICKLEY,church,414 GRANT ST,SEWICKLEY,PA,15143-1231,ppp_150k_plus,
PPP-6717117705,ST MARGARET OF SCOTLAND CHURCH,church,310 MANSFIELD AVE,PITTSBURGH,PA,15220-2902,ppp_150k_plus,
PPP-8117787103,THE CHURCH ONLINE LLC,church,1000 Ardmore Blvd,Pittsburgh,PA,15221,ppp_150k_plus,
PPP-1358858901,SOUTH REGIONAL CATHOLIC ELEMENTARY SCHOOLS,church,111 Blvd of the Allies,Pittsburgh,PA,15222-1613,ppp_150k_plus,
PPP-6895718609,AMPLIFY CHURCH,church,9400 Saltsburg Rd,Pittsburgh,PA,15239-2121,ppp_150k_plus,
PPP-1653167107,AMPLIFY CHURCH,church,9400 Saltsburg Road,PITTSBURGH,PA,15239-2121,ppp_150k_plus,
PPP-7063397201,OUR LADY OF GRACE CHURCH,church,310 KANE BLVD,PITTSBURGH,PA,15243-1430,ppp_150k_plus,
PPP-3582137110,REDSTONE PRESBYTERIAN SENIORCARE,church,126 Mathews St,GREENSBURG,PA,15601-6913,ppp_150k_plus,
PPP-2122408610,BISHOP MCCORT CATHOLIC HIGH SCHOOL INC.,church,25 Osborne St,Johnstown,PA,15905-4129,ppp_150k_plus,
PPP-4357237103,BISHOP MCCORT CATHOLIC HIGH SCHOOL,church,25 Osborne Street,Johnstown,PA,15905-4129,ppp_150k_plus,
PPP-7689668404,BISHOP CARROLL CATHOLIC HIGH SCHOOL,church,728 Ben Franklin Hwy,Ebensburg,PA,15931-1566,ppp_150k_plus,
PPP-7574027110,BISHOP CARROLL CATHOLIC HIGH SCHOOL,church,728 BEN FRANKLIN HIGHWAY,EBENSBURG,PA,15931-1587,ppp_150k_plus,
PPP-8221127104,"CATHOLIC MATCH, LLC",church,211 East Grandview Avenue,Zelienople,PA,16063,ppp_150k_plus,
PPP-7422187102,"CHURCH & MURDOCK ELECTRIC, INC.",church,5709 WATTSBURG ROAD,ERIE,PA,16509-4029,ppp_150k_plus,
PPP-2389057310,FIRST ASSEMBLY OF GOD,church,8150 OLIVER ROAD,ERIE,PA,16509-4631,ppp_150k_plus,
PPP-2373488508,ERIE CATHOLIC SCHOOL SYSTEM INC,church,1531 E Grandview Blvd Ste 100,Erie,PA,16510-3401,ppp_150k_plus,
PPP-1558957110,ERIE CATHOLIC SCHOOL SYSTEM INC.,church,1531 East Grandview Blvd Suite 100,ERIE,PA,16510-3401,ppp_150k_plus,
PPP-6457078509,BISHOP GUILFOYLE CATHOLIC HIGH SCHOOL,church,2400 Pleasant Valley Blvd,Altoona,PA,16602-3407,ppp_150k_plus,
PPP-7214957005,BISHOP GUILFOYLE CATHOLIC HIGH SCHOOL,church,2400 Pleasant Valley Blvd,ALTOONA,PA,16602-3407,ppp_150k_plus,
