CERSID,FACILITY_ID,BUSINESS_NAME,ADDRESS,CITY,ZIP,COUNTY,PERMITTING_AGENCY,LATITUDE,LONGITUDE,CALENVIROSCREEN4PERCENTILE,2022_ASSEMBLY_DISTRICT,2022_SENATE_DISTRICT,2022_CONGRESSIONAL_DISTRICT
10230574,,SUPER STAR FOOD MART,201 FRAZIER MOUNTAIN PARK RD,LEBEC,93243,Kern,Kern County Environmental Health Services Department,,,,,,
10231099,,LOST HILLS TRAVEL CENTER,14814 ALOMA ST,LOST HILLS,93249,Kern,Kern County Environmental Health Services Department,,,,,,
10233751,,LOST HILLS STAR MART 13,14805 BUFORD ST,LOST HILLS,93249,Kern,Kern County Environmental Health Services Department,,,,,,
10235260,FA0004009,PILOT TRAVEL CENTER #154,14808 WARREN ST,LOST HILLS,93249,Kern,Kern County Environmental Health Services Department,,,,,,
10235512,FA0004243,LOST HILLS MOBIL,14804 POWERS ST,LOST HILLS,93249,Kern,Kern County Environmental Health Services Department,,,,,,
10234756,,TAYLOR AUTOMATED FUELS (VACANT),NW HIGHWAY 46/LOST HILLS RD,LOST HILLS,93249,Kern,Kern County Environmental Health Services Department,,,,,,
10156859,FA0002988,WONDERFUL ORCHARDS LLC - WEST VALLEY,10870 Pistachio Rd,Lost hills,93249,Kern,Kern County Environmental Health Services Department,,,,,,
10232788,,ROPER RECYCLING,23822 Highway 178,Onyx,93255,Kern,Kern County Environmental Health Services Department,,,,,,
10232740,FA0001762,S AND J QUICK STOP,101 CENTRAL VALLEY HWY,SHAFTER,93263,Kern,Kern County Environmental Health Services Department,,,,,,
10236520,,SCOTTY`S TEXACO MINI MART,6701 WOFFORD BLVD,WOFFORD HEIGHTS,93285,Kern,Kern County Environmental Health Services Department,,,,,,
10155699,15-021-003224,LUCKY7,2601 S Chester Ave,Bakersfield,93304,Kern,Bakersfield City Fire Department,,,,,,
10841620,15-021-114261,7-ELEVEN INC. #38530,1900 Union Ave,Bakersfield,93305,Kern,Bakersfield City Fire Department,,,,,,
10234765,,EDISON MARKET,12301 EDISON HWY,BAKERSFIELD,93307,Kern,Kern County Environmental Health Services Department,,,,,,
10436605,,CUESTA COLLEGE,Highway 1,SAN LUIS OBISPO,93401,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10174609,,SPEEDWAY No. 6378,296 SANTA ROSA ST,SAN LUIS OBISPO,93402,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10435972,FA0002812,AT&T California - SE162,133 San Rafael St,Avila Beach,93424,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10435975,190722_002829,PG&E DCPP,9 MILES NORTHWEST OF AVILA BEACH,AVILA BEACH,93424,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10435969,FA0002802,AT&T California - SE191,172 Wendy Way,Bradley,93426,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10210357,FA0012902,LOS ALAMOS GAS & MART,605 BELL ST,LOS ALAMOS,93440,Santa Barbara,Santa Barbara County Fire Department,,,,,,
10209097,EHF24-16486,COLLINS MARKET,290 BELL St,LOS ALAMOS,93440,Santa Barbara,Santa Barbara County Fire Department,,,,,,
10438375,220308_002585,"PACIFIC METALS & MFRS CO, INC",TAXIWAY D,PASO ROBLES,93446,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10438327,FA- 00-0 2533,US ARMY,18000 EAST PERIMETER ROAD,CAMP ROBERTS,93451,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10438372,190822_002584,CENTRAL FUEL FACILITY,BUILDING 3090,CAMP ROBERTS,93451,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10435801,,RAGGED POINT INN,19019 Highway 1,Ragged Point,93452,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10438399,,SAN MIGUEL CHEVRON,998 K St,SAN MIGUEL,93452,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10829830,,Edgar Solis - Joe Rookhuyzen,52 Industrail Way,Santa Maria,93456,Santa Barbara,Santa Barbara County Fire Department,,,,,,
10436116,200414_002903,TEMPLETON MARKET & DELI,390 Main St,TEMPLETON,93465,San Luis Obispo,San Luis Obispo County Environmental Health,,,,,,
10234633,FA0003399,Wonder Acres Market,601 California City Blvd,California City,93501,Kern,Kern County Environmental Health Services Department,,,,,,
10154181,,Broadway Gas,123 Broadway,Bishop,93515,Inyo,Inyo County Department of Environmental Health Services,,,,,,
10230739,,WELFLS MINI MART INC,4467 HIGHWAY 395,INYOKERN,93527,Kern,Kern County Environmental Health Services Department,,,,,,
10230568,,THE BARN INYOKERN,6260 HIGHWAY 178,INYOKERN,93527,Kern,Kern County Environmental Health Services Department,,,,,,
10234789,FA0003615,INDIAN WELLS VALLEY AIRPORT DIST,1669 AIRPORT RD,INYOKERN,93527,Kern,Kern County Environmental Health Services Department,,,,,,
10234387,,FIRE STATION 11,30356 WOODFORD TEHACHAPI RD,KEENE,93531,Kern,Kern County Environmental Health Services Department,,,,,,
10920538,,Love's Travel Stop # 890,Highway 14 & Sr 138 Exit 49,Lancaster,93534,Los Angeles,Los Angeles County Fire Department,,,,,,
10141735,LACoFA0001468,Frontier California: Quartz Hill CO,42727 N 50th St,W. Quartz Hill,93536,Los Angeles,Los Angeles County Fire Department,,,,,,
10267507,LACoFA0020407,AT&T California - KC138,9550 Pearblossom Hwy,Littlerock,93543,Los Angeles,Los Angeles County Fire Department,,,,,,
10287268,LACoFA0004309,NORTHROP GRUMMAN SYSTEMS CORP (SITE 4),3520 E. COLUMBIA WAY (E. Avenue M),PALMDALE,93550,Los Angeles,Los Angeles County Fire Department,,,,,,
10269460,LACoFA0035721,LA CO ISD/HAUSER PEAK,0 Sierra Pelona Mtwy,ACTON,93551,Los Angeles,Los Angeles County Fire Department,,,,,,
10207288,LACoFA0004351,Circle K Stores Inc. Site #2709464,520 W Rancho Vista Blvd,Palmdale,93551,Los Angeles,Los Angeles County Fire Department,,,,,,
10292596,LACoFA0020404,Caltrans Parcel 76132 Pearblossom,12515 PEARBLOSSOM HWY # 2,PEARBLOSSOM,93553,Los Angeles,Los Angeles County Fire Department,,,,,,
10236490,FA0007871,AMT MARKET,1700 CENTER ST,ROSAMOND,93560,Kern,Kern County Environmental Health Services Department,,,,,,
10973239,,Kingsburg 76,204 Sierra St,Kingsburg,93631,Fresno,7000,,,,,,
10694995,FA00004560,COMMUNITY MEDICAL CENTER - FRESNO,2823 FRESNO ST,FRESNO,93721,Fresno,7000,36.744736,119.783702,,,,
10407961,FA0811429,7-ELEVEN INC. #37986,430 N Main St,Salinas,93901,Monterey,Monterey County Health Department,,,,,,
10424008,FA0814005,Peninsula Petroleum East Market Shell,458 E Market St,Salinas,93901,Monterey,Monterey County Health Department,,,,,,
10904170,FA024-000661,Love's Travel Stop # 898,1264 De La Torre,Salinas,93905,Monterey,Monterey County Health Department,,,,,,
10434928,FA0811293,D'ARRIGO BROS-MAIN SHOP,20911 HARRIS RD,SALINAS,93908,Monterey,Monterey County Health Department,,,,,,
10431298,FA0813557,CITY OF CARMEL- PUBLIC WORKS,JUNIPERO,CARMEL,93921,Monterey,Monterey County Health Department,,,,,,
10423999,FA025-000425,"HASCO Stations, LLC #8026",SE Corner 5th & San Carlos,Carmel,93921,Monterey,Monterey County Health Department,,,,,,
10441300,FA0811262,AT&T California - NE019,Junipero St & 7th Ave,Carmel,93923,Monterey,Monterey County Health Department,,,,,,
10432846,FA0812431,CARMEL VALLEY CHEVRON,38 W CARMEL VALLEY RD,CARMEL VALLEY,93924,Monterey,Monterey County Health Department,,,,,,
10431076,FA0813456,TORO PETROLEUM GONZALES SHELL,27719 N Alta,GONZALES,93926,Monterey,Monterey County Health Department,,,,,,
10433599,FA0817477,CORNER STORE-CHEVRON,220 S ALTA ST,GONZALES,93926,Monterey,Monterey County Health Department,,,,,,
10431448,FA0811701,chevron800,800 5TH ST,GONZALES,93926-0000,Monterey,Monterey County Health Department,,,,,,
10434640,FA0818668,AAFES,WEST INFANTRY RD BLDG 116,FORT HUNTER LIGGETT,93928,Monterey,Monterey County Health Department,,,,,,
10431238,FA0813533,FORT HUNTER LIGGETT POL,MISSION RD BLDG 311,FORT HUNTER LIGGETT,93928,Monterey,Monterey County Health Department,,,,,,
10407628,FA0813459,7-ELEVEN INC. #37945,50940 Mesa Verde Rd,King City,93930,Monterey,Monterey County Health Department,,,,,,
10430971,FA0811580,Monterey One Water,14811 DEL MONTE BLVD,MARINA,93933,Monterey,Monterey County Health Department,,,,,,
10397137,FA0813341,"Cemex Construction Materials Pacific, LLC",100 Lapis Rd,Marina,93933,Monterey,Monterey County Health Department,,,,,,
10748467,FA0825915,Carmel Hills Professional Center,23845 Holman Hwy Monterey CA93940,Monterey,93940,Monterey,Monterey County Health Department,,,,,,
10434517,FA0810828,CITY  OF MONTEREY,23-27 RYAN  RANCH RD,MONTEREY,93940,Monterey,Monterey County Health Department,,,,,,
10434016,FA0821466,MRY AIRPORT RENTAL CAR CONSORTIUM,70 SKY PARK DR,MONTEREY,93940,Monterey,Monterey County Health Department,,,,,,
10433089,FA0814625,DLIFLC & POM,PRESIDIO OF MONTEREY,MONTEREY,93944,Monterey,Monterey County Health Department,,,,,,
10430983,FA0811584,Monterey One Water-MOSS LANDING PUMP STA,8147 MOSS LANDING RD,MOSS LANDING,93950,Monterey,Monterey County Health Department,,,,,,
10471387,FA0810877,PBCSD_P-5_Pump Station,Easement Below Sunset Ln,Pebble Beach,93953,Monterey,Monterey County Health Department,,,,,,
10430542,FA0811459,PEBBLE BEACH CO SPANISH BAY GOLF & MAINT,2790 17 Mile Dr,Pebble Beach,93953,Monterey,Monterey County Health Department,,,,,,
10430530,FA0811451,PEBBLE BEACH CO  LODGE CHEVRON,CYPRESS DR,PEBBLE BEACH,93953-0000,Monterey,Monterey County Health Department,,,,,,
10434223,FA0813042,AAFES GAS STATION,GEN JIM MOORE BLVD BLDG 4220,SEASIDE,93955,Monterey,Monterey County Health Department,,,,,,
10424002,FA025-000265,"HASCO Stations, LLC #8029",1305 S Front St,Soledad,93960,Monterey,Monterey County Health Department,,,,,,
10897885,FA0070308,WILLOW 76,710 WILLOW RD,MENLO PARK,94025,San Mateo,San Mateo County Environmental Health,0.0,0.0,,,,
10170093,712,SCVTA-North Bus Division,1235 L'AVENIDA AV,Mountain View,94043,Santa Clara,Santa Clara County Environmental Health,,,,,,
10914784,FA0071730,FUEL 24:7 @ WESTBOROUGH,2296 WESTBOROUGH BLVD,SOUTH SAN FRANCISCO,94080,San Mateo,San Mateo County Environmental Health,0.0,0.0,,,,
10153511,38-000-022698,Sutter Bay Hospitals dba CPMC (Davies Campus),CASTRO AND DUBOCE STREETS,SAN FRANCISCO,94114,San Francisco,San Francisco City & County Public Health Department,,,,,,
10175107,38-000-031844,CCSF/PUC/WATER/AWSS PS #2,3455 Van Ness Av,San Francisco,94123,San Francisco,San Francisco City & County Public Health Department,,,,,,
10340254,,LOMITA/MILLBRAE PUMP STATION,AVIADOR,SFIA,94128,San Mateo,San Mateo County Environmental Health,,,,,,
10409353,,Enterprise/Alamo/National SFO QTA,780 McDonnell Rd,SFIA,94128,San Mateo,San Mateo County Environmental Health,,,,,,
10458937,,"AVIS Rent a Car System, LLC",780 McDonnell Rd,SFIA,94128,San Mateo,San Mateo County Environmental Health,,,,,,
10340359,,FORMER DOLLAR RENTAL CAR,LOT D,SFIA,94128,San Mateo,San Mateo County Environmental Health,,,,,,
10341253,,FOX RENT A CAR,782 N MCDONNELL,SFIA,94128,San Mateo,San Mateo County Environmental Health,,,,,,
10166209,,"Budget Rent A Car System, Inc.",780 McDonnell Rd,San Francisco,94128,San Mateo,San Mateo County Environmental Health,,,,,,
10153613,,UNITED STATES COAST GUARD BASE ALAMEDA,COAST GUARD ISLAND,ALAMEDA,94501,Alameda,Alameda County Environmental Health,,,,,,
10008277,07-000-770026,CITY OF CONCORD CIVIC CENTER (WING C),1950 Parkside Dr,Concord,94519,Contra Costa,100.0000,,,,,,
10013686,07-000-771927,CITY OF CONCORD POLICE DEPT,1350 Galindo St,Concord,94520,Contra Costa,100.0000,,,,,,
10396792,48-000-301570,"Cemex Construction Materials Pacific, LLC",4132 Cordelia Rd,Fairfield,94534,Solano,Solano County Environmental Health,,,,,,
10152453,48-000-030086,UPS - Cordelia,5000 Cordelia Road,Fairfield,94534,Solano,Solano County Environmental Health,,,,,,
10490275,48-000-035006,Travis Express South,170 Broadway St,Travis AFB,94535,Solano,Solano County Environmental Health,,,,,,
10637902,48-000-035011,Fuel Hydrant Area B,Building 1733,Travis Afb,94535,Solano,Solano County Environmental Health,,,,,,
10637905,48-000-035002,Base Motor Pool,Building 133,Travis Afb,94535,Solano,Solano County Environmental Health,,,,,,
10688113,48-000-035033,Fuel Hydrant Area H,Building 1779,Travis Afb,94535,Solano,Solano County Environmental Health,,,,,,
10639792,48-000-035122,Fuel Hydrant Area C,Building 1041,Travis Afb,94535,Solano,Solano County Environmental Health,,,,,,
10639786,48-000-035035,Fuel Hydrant Area G,Building 1797,Travis Afb,94535,Solano,Solano County Environmental Health,,,,,,
10421410,48-000-035000,Travis Air Force Base,400 Brennan Cir,Travis AFB,94535,Solano,Solano County Environmental Health,,,,,,
10444768,48-000-035008,Travis Express North,172 Broadway St,Travis AFB,94535,Solano,Solano County Environmental Health,,,,,,
10174769,38-000-030977,UCSF/Mission Bay Campus/CVRB,555 Mission Bay Blvd South,San Francisco,94541,San Francisco,San Francisco City & County Public Health Department,,,,,,
10421821,01-003-846901,"US-CA-5006, Walpert Ridge Communications Site",16 Navan Ln,Hayward,94542,Alameda,Hayward City Fire Department,,,,,,
10398016,01-003-049901,West Winton Fueling Station,224 W Winton Ave,Hayward,94544,Alameda,Address Matching,,,,,,
10448068,,Alameda County Public Works Corp Yard,951 Turner Ct,Hayward,94545,Alameda,Address Matching,,,,,,
10414162,01-007-100712,Safeway Fuel Center #1257-7,4273 First St,Livermore,94550,Alameda,Livermore-Pleasanton FD,,,,,,
10169739,07-000-770101,"H&S Energy Products, LLC #3045",3575  Willow Pass Rd,Bay Point,94563,Contra Costa,Contra Costa County Health Services Department,,,,,,
10189567,,SANTA RITA FUELING STATION,6175 MADIGAN RD,DUBLIN,94568,Alameda,150.0000,,,,,,
10154079,01-007-100208,F- Flood Control Pump Station,2603 Fairway Drive,San Leandro,94577,Alameda,,,,,,,
10154083,01-007-100319,H- Flood Control Pump Station,13203 Monarch Bay Drive,San Leandro,94577,Alameda,,,,,,,
10154089,01-007-100054,Belvedere Flood Control Pump Station,2480 Belvedere,San Leandro,94577,Alameda,,,,,,,
10188977,,FAIRMONT HOSPITAL (CUPA),15400 FOOTHILL BLVD,SAN LEANDRO,94578,Alameda,5/17/2015 10:01:15 PM,,37.71004,,,,
10401517,48-000-040013,Bonfare Market #37,1500 Petersen Rd,Suisun  City,94585,Solano,Solano County Environmental Health,,,,,,
10441195,FA0302119,SFPUC Sunol Corporation Yard,505 Paloma Way,Sunol,94586,Alameda,Alameda County Environmental Health,,,,,,
10151197,,CCSF PUB. UTILITIES COMMISSION,SFPUC SAN FRANCISCO WATER DEPT,SUNOL,94586,Alameda,Alameda County Environmental Health,,,,,,
10355647,,CAPITOL TOYOTA,775 CAPITOL EX,SAN JOSE,94588,Santa Clara,Santa Clara County Environmental Health,,,,,,
10398010,,County of Alameda GSA Probation Center,400 Broadway,Oakland,94607,Alameda,Address Matching,,,,,,
10443259,,Stop'N'Go Gas Station,5300 Broadway Ave,Oakland,94618,Alameda,Alameda County Environmental Health,,,,,,
10342432,21-000-600275,County of Marin-Civic Center Garage,6 Peter Behr Drive,San Rafael,94903,Marin,"Marin County Dept of Public Works, Waste Management Division",,,,,,
10158093,49-000-000011,AT&T Mobility - BODEGA BAY (USID13044),2885 Bay Hill Road,Bodega Bay,94923,Sonoma,Sonoma County Fire & Emergency Services Department,,,,,,
10153767,49-000-000012,UC DAVIS BODEGA MARINE LABORATORY,2099 WEST SIDE RD,BODEGA BAY,94923,Sonoma,Sonoma County Fire & Emergency Services Department,,,,,,
10352146,FA0700488,CITY OF SAN JOSE- ALVISO PUMP STATION,3519 GOLD ST,SAN JOSE,95002,Santa Clara,Santa Clara County Environmental Health,,,,,,
10441426,,Safeway Fuel Center #3241-11,900 W Hamilton Ave,Campbell,95008,Santa Clara,Santa Clara County Environmental Health,,,,,,
10433596,FA0826726,RBPG ENTERPRISES dba CASTROVILLE EXXON,10784 Merritt St,Castroville,95012,Monterey,Monterey County Health Department,,,,,,
10404757,16603608,CFS 350 Monterey,8847 Monterey Rd,Gilroy,95020,Santa Clara,Gilroy City Fire Department,,,,,,
10167981,FA0202264,Curtner Quarry,2000 Scott Creek Rd,Milpitas,95035,Santa Clara,Santa Clara County Environmental Health,,,,,,
10343698,FA0258258,SAFEWAY FUEL CENTER #1891,100 TENNANT AVE,MORGAN HILL,95037,Santa Clara,Santa Clara County Environmental Health,,,,,,
10441423,08-061,AT&T California - NE087,110 Third St,San Juan Bautista,95045,San Benito,San Benito County Health Department,,,,,,
10174103,FA0250648,7-ELEVEN INC. #37996,14660 MONTEREY HWY,SAN MARTIN,95046,Santa Clara,Santa Clara County Environmental Health,,,,,,
10192054,,GRANITE ROCK CO- SC CONCRETE & BLDG,303/129 CORAL ST,SANTA CRUZ,95060,Santa Cruz,Santa Cruz County Environmental Health,,,,,,
10192948,FA0003249,WASTEWATER TREATMENT PLANT,401 PANABAKER LN,WATSONVILLE,95076,Santa Cruz,Santa Cruz County Environmental Health,,,,,,
10351810,,325 W San Fernando Street,325 W SAN FERNANDO ST,SAN JOSE,95113,Santa Clara,Santa Clara County Environmental Health,,,,,,
10418842,,Capitol Chevrolet,905 Capitol Expressway Auto Mall,San Jose,95136,Santa Clara,Santa Clara County Environmental Health,,,,,,
10181293,FA0003676,GRUPE COMMERCIAL COMPANY HANGER #2,5000 S LINDBERGH ST,STOCKTON,95206,San Joaquin,San Joaquin County Environmental Health,,,,,,
10156073,,UPS - Angels Camp,2342 Gun Club Rd,Angels Camp,95222,Calaveras,Calaveras County Environmental Health,,,,,,
10467454,05-000-00058,Arnold Chevron,960 E Highway 4,Arnold,95223,Calaveras,Calaveras County Environmental Health,,,,,,
10404811,,ARNOLD KWIK SERV - BP # 14,1297 Highway 4,ARNOLD,95223,Calaveras,Calaveras County Environmental Health,,,,,,
10155541,FA0000670,AT&T California - UE197,76 Fremont Rd,Bear Valley,95223,Alpine,Alpine County Health Department,,,,,,
10405165,,Northern California Power Agency Spicer Power House,477 Bret Harte Ln,Murphys,95247,Calaveras,Tuolumne County Environmental Health,,,,,,
10412818,,7-ELEVEN INC. #42036,81 W ST CHARLES ST,SAN ANDREAS,95249,Calaveras,Calaveras County Environmental Health,,,,,,
10916467,,"Atwater Gascard, INC",695 Atwater Blvd,Atwater,95301,Merced,Merced County Environmental Health,,,,,,
10424263,55-000-1920,Eagle mart,17586 Highway 120,Big Oak Flat,95305,Tuolumne,Tuolumne County Environmental Health,,,,,,
10418749,,Miner's Mart - BW # 106,17451 Highway 120,Big Oak Flat,95305,Tuolumne,Tuolumne County Environmental Health,,,,,,
10898110,District 5,7-Eleven 39196,1660 E Whitmore Ave,Ceres,95307,Stanislaus,Stanislaus County Environmental Resources,,,,,,
10179301,District 5,Hunt & Sons Service Road Cardlock,820 Service,Ceres,95307,Stanislaus,Stanislaus County Environmental Resources,,,,,,
10179303,District 5,Whitmore Flyers,1240 E Whitmore A,Ceres,95307,Stanislaus,Stanislaus County Environmental Resources,,,,,,
10422769,,YNP-El Portal Maintenance Complex,5083 Foresta Rd,El Portal,95318,Mariposa,Mariposa County Public Health Department,,,,,,
10451749,District 3,Empire Quick N' Save,5201 Yosemite Blvd,Empire,95319,Stanislaus,Stanislaus County Environmental Resources,,,,,,
10600714,Inactive,Gas Plus,4805 Yosemite Blvd,Empire,95319,Stanislaus,Stanislaus County Environmental Resources,,,,,,
10441597,FA0067825,AT&T California - UE016,18190 Seco St,Jamestown,95327,Tuolumne,Tuolumne County Environmental Health,,,,,,
10180681,,LATHROP GAS & FOOD MART*,14800 S HWY 99 FRONTAGE RD,MANTECA,95336,San Joaquin,San Joaquin County Environmental Health,,,,,,
10166565,22-000-002707,Grizzly Gas,5037 Highway 140,Mariposa,95338,Mariposa,Mariposa County Public Health Department,,,,,,
10166645,22-000-000019,Mariposa Chevron,5177 Highway 140,Mariposa,95338,Mariposa,Mariposa County Public Health Department,,,,,,
10166723,22-000-000093,Stage Stop Mini Mart,5099 State Highway 140,Mariposa,95338,Mariposa,Mariposa County Public Health Department,,,,,,
10178347,Inactive,Standiford Minit-mart,1427 Standiford A,Modesto,95350,Stanislaus,Stanislaus County Environmental Resources,,,,,,
